"","Date","meanT","meanD"
"164",2024-03-12,7.325,1200
"165",2024-03-13,7.25,1160
"166",2024-03-14,7.425,867
"167",2024-03-15,7.625,639
"168",2024-03-16,8.175,541
"169",2024-03-17,8.325,434
"170",2024-03-18,8.075,366
"171",2024-03-19,7.8,350
"172",2024-03-20,8.35,262
"173",2024-03-21,8.775,192
"174",2024-03-22,8.8,182
"175",2024-03-23,9.075,248
"176",2024-03-24,8.325,436
"177",2024-03-25,8.15,436
"178",2024-03-26,8.3,324
"179",2024-03-27,8.775,360
"180",2024-03-28,9.25,430
"181",2024-03-29,9.125,447
"182",2024-03-30,9.575,447
"183",2024-03-31,9.575,416
"184",2024-04-01,9.975,399
"185",2024-04-02,10.175,401
"186",2024-04-03,10.325,404
"187",2024-04-04,9.275,933
"188",2024-04-05,8.35,2020
"189",2024-04-06,8.075,2490
"190",2024-04-07,8.8,1730
"191",2024-04-08,9.375,1080
"192",2024-04-09,9.5,769
"193",2024-04-10,10.075,514
"194",2024-04-11,10.425,456
"195",2024-04-12,10.4,654
"196",2024-04-13,10.025,1430
"197",2024-04-14,9.375,1940
"198",2024-04-15,9.45,2000
"199",2024-04-16,11.425,969
"200",2024-04-17,10.95,1150
"201",2024-04-18,11.475,883
"202",2024-04-19,11.375,652
"203",2024-04-20,12,474
"204",2024-04-21,11.675,332
"205",2024-04-22,11.725,271
"206",2024-04-23,12.35,258
"207",2024-04-24,13.3,258
"208",2024-04-25,13,259
"209",2024-04-26,13.125,258
"210",2024-04-27,13.375,238
"211",2024-04-28,14.425,208
"212",2024-04-29,15.225,197
"213",2024-04-30,14.925,198
"214",2024-05-01,14.825,220
"215",2024-05-02,14.975,230
"216",2024-05-03,15,230
"217",2024-05-04,14.275,231
"218",2024-05-05,14.35,231
"219",2024-05-06,15.05,231
"220",2024-05-07,14.9,230
"221",2024-05-08,15.075,230
"222",2024-05-09,15.125,230
"223",2024-05-10,14.8,230
"224",2024-05-11,14.025,230
"225",2024-05-12,14.6,230
"226",2024-05-13,14.4,230
"227",2024-05-14,14.55,230
"228",2024-05-15,14.625,231
"229",2024-05-16,15.375,231
"230",2024-05-17,15.125,230
"231",2024-05-18,15.275,232
"232",2024-05-19,15.95,230
"233",2024-05-20,16.275,230
"234",2024-05-21,16.425,230
"235",2024-05-22,16.725,230
"236",2024-05-23,16.6,231
"237",2024-05-24,16.4,233
"238",2024-05-25,16.3,233
"239",2024-05-26,16.675,232
"240",2024-05-27,16.675,233
"241",2024-05-28,16.625,231
"242",2024-05-29,16.375,230
"243",2024-05-30,16.325,230
"244",2024-05-31,16,230
"245",2024-06-01,16.15,237
"246",2024-06-02,16.125,240
"247",2024-06-03,16.675,240
"248",2024-06-04,17.15,240
"249",2024-06-05,17.3,240
"250",2024-06-06,17,240
"251",2024-06-07,17.525,239
"252",2024-06-08,16.925,237
"253",2024-06-09,17.3,237
"254",2024-06-10,16.65,237
"255",2024-06-11,16.4,237
"256",2024-06-12,16.65,237
"257",2024-06-13,17.4,237
"258",2024-06-14,17.6,237
"259",2024-06-15,17.825,236
"260",2024-06-16,17.375,237
"261",2024-06-17,17.775,240
"262",2024-06-18,18.275,240
"263",2024-06-19,18.4,240
"264",2024-06-20,18.45,240
"265",2024-06-21,18.825,240
"266",2024-06-22,19.05,240
"267",2024-06-23,18.6,240
"268",2024-06-24,18.8,240
"269",2024-06-25,18.125,240
"270",2024-06-26,15.225,782
"271",2024-06-27,16.875,239
"272",2024-06-28,17.825,241
"273",2024-06-29,17.875,240
"274",2024-06-30,18.4,240
"275",2024-07-01,17.875,243
"276",2024-07-02,16.9,244
"277",2024-07-03,16.9,242
"278",2024-07-04,16.95,242
"279",2024-07-05,17.025,243
"280",2024-07-06,17.4,244
"281",2024-07-07,17.2,247
"282",2024-07-08,17.525,247
"283",2024-07-09,17.575,247
"284",2024-07-10,17.85,247
"285",2024-07-11,17.675,246
"286",2024-07-12,17.35,244
"287",2024-07-13,17.125,244
"288",2024-07-14,17.275,244
"289",2024-07-15,17.475,244
"290",2024-07-16,17.825,244
"291",2024-07-17,15.4,814
"292",2024-07-18,16.375,247
"293",2024-07-19,17.825,246
"294",2024-07-20,17.625,244
"295",2024-07-21,17.725,245
"296",2024-07-22,17.8,244
"297",2024-07-23,17.825,244
"298",2024-07-24,17.65,244
"299",2024-07-25,17.425,244
"300",2024-07-26,17.625,242
"301",2024-07-27,18.075,241
"302",2024-07-28,18.275,240
"303",2024-07-29,17.75,241
"304",2024-07-30,17.65,240
"305",2024-07-31,18.225,241
"306",2024-08-01,18.425,240
"307",2024-08-02,18.525,240
"308",2024-08-03,18.325,241
"309",2024-08-04,18.225,240
"310",2024-08-05,18.4,240
"311",2024-08-06,18.675,240
"312",2024-08-07,18.875,240
"313",2024-08-08,18.325,241
"314",2024-08-09,17.325,242
"315",2024-08-10,17.75,240
"316",2024-08-11,17.325,240
"317",2024-08-12,17.325,240
"318",2024-08-13,17.375,240
"319",2024-08-14,17.4,240
"320",2024-08-15,17.5,240
"321",2024-08-16,17.45,240
"322",2024-08-17,17.575,240
"323",2024-08-18,17.575,240
"324",2024-08-19,17.35,240
"325",2024-08-20,16.825,240
"326",2024-08-21,16.35,238
"327",2024-08-22,16.375,237
"328",2024-08-23,16.675,237
"329",2024-08-24,17.175,237
"330",2024-08-25,17.325,237
"331",2024-08-26,17.5,237
"332",2024-08-27,17.75,237
"333",2024-08-28,15.925,774
"334",2024-08-29,16.8,240
"335",2024-08-30,16.85,240
"336",2024-08-31,16.975,240
"337",2024-09-01,16.25,240
"338",2024-09-02,16.3,240
"339",2024-09-03,15.825,239
"340",2024-09-04,15.475,240
"341",2024-09-05,15.55,244
"342",2024-09-06,15.875,244
"343",2024-09-07,15.95,244
"344",2024-09-08,15.025,244
"345",2024-09-09,14.7,244
"346",2024-09-10,14.85,244
"347",2024-09-11,15.3,231
"348",2024-09-12,15.675,225
"349",2024-09-13,15.95,226
"350",2024-09-14,16.275,226
"351",2024-09-15,16.125,224
"352",2024-09-16,15.9,223
"353",2024-09-17,16,223
"354",2024-09-18,14.1,745
"355",2024-09-19,15.625,216
"356",2024-09-20,17,216
"357",2024-09-21,17.175,216
"358",2024-09-22,17.2,216
"359",2024-09-23,17.175,216
"360",2024-09-24,16.9,216
"361",2024-09-25,16.525,217
"362",2024-09-26,16.55,216
"363",2024-09-27,16.775,218
"364",2024-09-28,16.45,216
"365",2024-09-29,16.15,217
"366",2024-09-30,16.125,217
