"","Date","meanT","meanD"
"135",2012-02-12,4.125,197
"136",2012-02-13,4.7,196
"137",2012-02-14,5.6,259
"138",2012-02-15,5.975,295
"139",2012-02-16,6.175,295
"140",2012-02-17,6.225,295
"141",2012-02-18,5.825,295
"142",2012-02-19,NA,295
"143",2012-02-20,NA,422
"144",2012-02-21,5.475,501
"145",2012-02-22,5.825,447
"146",2012-02-23,6.375,416
"147",2012-02-24,6.625,416
"148",2012-02-25,6.1,545
"149",2012-02-26,5.775,550
"150",2012-02-27,5.95,512
"151",2012-02-28,6.225,512
"152",2012-02-29,6.4,721
"153",2012-03-01,7,2130
"154",2012-03-02,6.3,2230
"155",2012-03-03,6.675,2560
"156",2012-03-04,6.425,4300
"157",2012-03-05,6.375,3350
"158",2012-03-06,6.525,1840
"159",2012-03-07,6.825,1150
"160",2012-03-08,7.075,1150
"161",2012-03-09,7.2,672
"162",2012-03-10,6.975,397
"163",2012-03-11,7.225,397
"164",2012-03-12,7.575,397
"165",2012-03-13,8.325,463
"166",2012-03-14,8,504
"167",2012-03-15,7.925,364
"168",2012-03-16,8.15,287
"169",2012-03-17,8.8,287
"170",2012-03-18,9.05,287
"171",2012-03-19,8.875,566
"172",2012-03-20,8.475,803
"173",2012-03-21,8.725,627
"174",2012-03-22,9.1,504
"175",2012-03-23,9.025,504
"176",2012-03-24,9.325,924
"177",2012-03-25,8.875,1170
"178",2012-03-26,8.225,1940
"179",2012-03-27,7.35,2320
"180",2012-03-28,7.65,1840
"181",2012-03-29,8.525,1350
"182",2012-03-30,9.35,1170
"183",2012-03-31,9.9,611
"184",2012-04-01,10.375,291
"185",2012-04-02,11.175,434
"186",2012-04-03,10.2,370
"187",2012-04-04,10.975,270
"188",2012-04-05,10.775,291
"189",2012-04-06,10.375,291
"190",2012-04-07,10.475,229
"191",2012-04-08,11,193
"192",2012-04-09,11.2,193
"193",2012-04-10,11.4,194
"194",2012-04-11,10.275,256
"195",2012-04-12,10.65,270
"196",2012-04-13,10.675,231
"197",2012-04-14,11,196
"198",2012-04-15,12.05,197
"199",2012-04-16,13.025,197
"200",2012-04-17,12.6,197
"201",2012-04-18,11.475,200
"202",2012-04-19,11,189
"203",2012-04-20,12.275,200
"204",2012-04-21,13.225,257
"205",2012-04-22,12.35,234
"206",2012-04-23,11.575,200
"207",2012-04-24,11.975,200
"208",2012-04-25,12.2,268
"209",2012-04-26,12.2,310
"210",2012-04-27,12.325,862
"211",2012-04-28,11.75,766
"212",2012-04-29,12.6,525
"213",2012-04-30,12.775,523
"214",2012-05-01,13.325,524
"215",2012-05-02,13.5,732
"216",2012-05-03,13.55,853
"217",2012-05-04,13.5,564
"218",2012-05-05,13.925,404
"219",2012-05-06,14.15,407
"220",2012-05-07,14.2,676
"221",2012-05-08,13.575,699
"222",2012-05-09,13.7,550
"223",2012-05-10,13.925,512
"224",2012-05-11,13.875,414
"225",2012-05-12,14.075,361
"226",2012-05-13,14.4,361
"227",2012-05-14,14.3,361
"228",2012-05-15,14.4,884
"229",2012-05-16,14.275,1190
"230",2012-05-17,14.65,1030
"231",2012-05-18,14.5,1190
"232",2012-05-19,14.825,695
"233",2012-05-20,15.425,412
"234",2012-05-21,15.625,412
"235",2012-05-22,15.7,547
"236",2012-05-23,15.375,489
"237",2012-05-24,15.7,412
"238",2012-05-25,16.175,411
"239",2012-05-26,16.25,338
"240",2012-05-27,17.05,303
"241",2012-05-28,16.975,303
"242",2012-05-29,16.85,274
"243",2012-05-30,16.725,480
"244",2012-05-31,15.925,381
"245",2012-06-01,16.025,269
"246",2012-06-02,15.475,268
"247",2012-06-03,15.35,269
"248",2012-06-04,15.9,268
"249",2012-06-05,15.7,268
"250",2012-06-06,15.475,269
"251",2012-06-07,16.2,268
"252",2012-06-08,16.375,268
"253",2012-06-09,16.725,268
"254",2012-06-10,16.85,267
"255",2012-06-11,16.575,266
"256",2012-06-12,16.675,265
"257",2012-06-13,17.275,265
"258",2012-06-14,16.775,265
"259",2012-06-15,16.7,265
"260",2012-06-16,16.7,265
"261",2012-06-17,16.6,265
"262",2012-06-18,16.725,265
"263",2012-06-19,17.4,265
"264",2012-06-20,17.825,265
"265",2012-06-21,17.825,265
"266",2012-06-22,17.4,265
"267",2012-06-23,17.625,265
"268",2012-06-24,17.4,265
"269",2012-06-25,17.65,265
"270",2012-06-26,17.125,265
"271",2012-06-27,16.925,265
"272",2012-06-28,17.125,265
"273",2012-06-29,17.65,265
"274",2012-06-30,18.075,273
"275",2012-07-01,17.85,283
"276",2012-07-02,17.75,284
"277",2012-07-03,17.675,284
"278",2012-07-04,17.65,284
"279",2012-07-05,NA,284
"280",2012-07-06,17.475,283
"281",2012-07-07,17.875,283
"282",2012-07-08,17.8,283
"283",2012-07-09,17.45,284
"284",2012-07-10,17.275,283
"285",2012-07-11,17.65,283
"286",2012-07-12,17.35,283
"287",2012-07-13,16.7,283
"288",2012-07-14,16.75,283
"289",2012-07-15,17.775,281
"290",2012-07-16,17.75,280
"291",2012-07-17,17.45,280
"292",2012-07-18,17.45,280
"293",2012-07-19,17.375,280
"294",2012-07-20,17.1,280
"295",2012-07-21,16.9,278
"296",2012-07-22,17.525,279
"297",2012-07-23,17.475,280
"298",2012-07-24,17.175,280
"299",2012-07-25,17.225,280
"300",2012-07-26,17.65,280
"301",2012-07-27,17.375,279
"302",2012-07-28,17.2,278
"303",2012-07-29,17.45,280
"304",2012-07-30,17.475,283
"305",2012-07-31,17.3,282
"306",2012-08-01,17.45,281
"307",2012-08-02,17.65,280
"308",2012-08-03,17.875,280
"309",2012-08-04,17.7,280
"310",2012-08-05,17.35,280
"311",2012-08-06,16.975,280
"312",2012-08-07,17.15,280
"313",2012-08-08,17.75,279
"314",2012-08-09,17.55,280
"315",2012-08-10,17.225,280
"316",2012-08-11,17.15,280
"317",2012-08-12,17.1,280
"318",2012-08-13,16.875,280
"319",2012-08-14,17.4,280
"320",2012-08-15,16.875,280
"321",2012-08-16,16.625,279
"322",2012-08-17,16.75,280
"323",2012-08-18,16.95,279
"324",2012-08-19,16.625,280
"325",2012-08-20,16.6,280
"326",2012-08-21,16.85,279
"327",2012-08-22,16.775,278
"328",2012-08-23,17.125,276
"329",2012-08-24,17.175,276
"330",2012-08-25,16.525,276
"331",2012-08-26,16.425,276
"332",2012-08-27,17.275,276
"333",2012-08-28,17.425,276
"334",2012-08-29,17.15,276
"335",2012-08-30,17.25,276
"336",2012-08-31,17.575,276
"337",2012-09-01,17.45,259
"338",2012-09-02,17.55,250
"339",2012-09-03,17.475,250
"340",2012-09-04,17.275,250
"341",2012-09-05,17.825,250
"342",2012-09-06,17.775,250
"343",2012-09-07,17.925,250
"344",2012-09-08,17.175,250
"345",2012-09-09,16.425,250
"346",2012-09-10,16.425,250
"347",2012-09-11,16.15,250
"348",2012-09-12,16.35,249
"349",2012-09-13,16.625,249
"350",2012-09-14,16.625,250
"351",2012-09-15,16.9,250
"352",2012-09-16,16.425,250
"353",2012-09-17,16.15,250
"354",2012-09-18,16.375,251
"355",2012-09-19,16.35,250
"356",2012-09-20,16.35,250
"357",2012-09-21,16.625,250
"358",2012-09-22,16.625,250
"359",2012-09-23,16,250
"360",2012-09-24,15.45,249
"361",2012-09-25,15.225,248
"362",2012-09-26,16.025,246
"363",2012-09-27,16.75,246
"364",2012-09-28,16.8,246
"365",2012-09-29,16.375,246
"366",2012-09-30,16,246
